% Data collected at the edge of a turbulent plume of dye 
% released from a point-source in uniformly shear flow. 
% 
% This is PlumeData2.txt, acquired at a position y = 18.5 mm 
% above the centreline of the plume. The data consists of 
% 1000 independent samples of the concentration and velocity
% at this point.
%
% C, concentration normalised by the source concentration (unitless)
% U, streamwise velocity (mm/s)
% V, vertical velocity in the direction of the shear (mm/s)
% W, spanwise velocity (mm/s)
%
% Details of the experiment are provided by Vanderwel & Tavoularis (2014). 
% Measurements of turbulent diffusion in uniformly sheared flow. 
% Journal of fluid mechanics, 754, 488-514.
% 
C,U,V,W
0,189.38898693069,-10.4411808327343,-1.01888582346708
0,196.545763424298,15.2894576667288,-14.9625145778667
0.00223866111086338,173.668643569297,1.44087537543255,-9.50907246583762
0,177.586129787752,-9.98534561782941,2.38909975361364
0,178.123638080676,-12.1686571142328,2.81384839927975
0,185.715661688706,4.57941437242436,-6.70626207472082
0,166.938228907619,10.7566103006643,1.25289409412188
0,164.659336974097,3.639943534408,0.278314752032279
0,185.944584057386,-4.9569370347787,-0.28716495407392
0,182.042084390953,-6.06422726790864,2.92861835927286
0,169.448400374571,-3.10394393211209,-8.89917508615638
0,180.889254769532,0.459393368319018,5.1144524950681
0,194.767022332269,-1.49351356434289,-4.02226393710743
0,194.568160463853,5.65923677574131,-10.8969582615634
0,186.486500159728,-1.21827905041848,15.9770046890488
0,180.284794638092,11.3741732551567,2.63031732425207
0,175.163362141695,7.17109785173517,-10.9306430579882
0,159.831426586596,-7.0728389392482,10.3328639431479
0,195.053380484247,-4.13147357038558,-5.5372192866049
0,183.479956154587,-5.80470942365654,0.290130013372748
0,169.564893204402,-7.35697529933546,-0.422254562675087
0.00131335440208188,191.283216429312,2.51450729719048,-1.12222557148075
0.00138270043505803,184.38780783486,1.1800940462268,-5.87140530761463
0,176.394792631293,-9.60782713813928,3.8036605467413
0.0170192054132475,177.151097997354,-6.90394266426371,6.12904278733529
0,173.083795656545,0.0478644721359058,-1.62078157541922
0,171.541604470068,5.97890227379806,6.45392570720061
0,173.034618182846,9.53880218248814,7.23934838800553
0,177.7582192804,-16.9800056011596,-3.89057412450955
0,188.07752683469,2.11933518961725,-1.84531491616111
0,178.702236530305,16.5168273194067,-3.46884171949866
0,177.768412972985,17.4191467555464,-4.744799367912
0,173.708916761326,-5.77453128681117,3.59443794634801
0,186.272126095351,13.5878690226894,0.799260596886884
0,165.117500897657,0.185310602903398,2.43371200379361
0,188.022573610719,-3.84046079778513,1.13502800713065
0,165.332045954641,-4.01328793353896,11.9583371579008
0,170.126500055368,-0.750215614782304,1.77040844443327
0,184.826101150906,3.26757548030209,-8.86752063397624
0,176.172575706021,-15.441386260246,23.5455544953557
0,174.643716876422,13.5391108470074,11.2650293867434
0,184.315604623399,-9.51204577295692,5.95584726542615
0,165.310370425165,5.15499795917902,-0.847189345402183
0.0106855135555249,172.387834214708,-3.04869199058836,11.5980715483564
0,180.548480437028,3.97433106792882,14.350456991587
0,183.542026470834,-11.7901270204371,0.0815813148313431
0,177.812024953988,-5.0728005984578,7.7471708602973
0,163.899561091425,2.02880871519633,7.30671535857264
0,178.818590032827,8.11910449868096,2.61737421304398
0,185.576659898768,8.57383519151816,-0.216244017704566
0,181.383186546586,14.9354619642155,7.48735056297662
0,174.216251825526,-4.52767616569497,2.83405062162344
0,184.983548609968,-1.56335665727622,-2.02326746624334
0,187.653831220813,-14.3591029635918,9.9529824931979
0,192.590180053061,11.3669687270778,-5.45674276410948
0,190.207270150329,-14.0780036259028,6.50028581547491
0,173.327843904556,-8.20434791506874,8.18464026509107
0,171.872589159182,12.7182154778105,-5.46408470968438
0,181.420984778959,-0.0400404125104886,-5.02482724470151
0,159.038464205485,2.86889820982953,9.32020709436721
0,180.665790231536,-4.3087853880151,-2.88493316769305
0.00127705127211592,164.193494849188,10.7651661057343,-6.5155768639666
0,172.690411332089,13.0546175847734,9.50326071608035
0,182.099983754207,11.9877760287934,-1.1629497664055
0,195.590792514666,17.9416105489536,-16.9329361654818
0,189.548492634093,-19.1995103774222,-2.95441256489327
0,175.258264305048,-5.81405656925075,9.12059159187016
0,170.148317445377,-1.44475991086112,19.7451070164608
0,177.548815401126,8.41400908570841,7.01084677196616
0.00132349536860603,182.983196033155,6.81338830953784,-2.15844049496811
0,157.575171540982,-1.59545710527688,3.46740571186119
0.00214453878597767,176.917757686361,-0.488092610839565,4.58395866051191
0.00407281320982566,169.519658693553,4.94066560393651,1.97145262949388
0,178.717480204543,-7.3916536810555,-7.71944417162458
0,173.310265864583,-7.11112780066812,-2.39205122698458
0,182.419391610539,6.02447350055647,-0.326173827461421
0,170.743408448579,7.53172581865914,-5.43267021119179
0,183.655359103969,8.61429519890733,7.293179631321
0,176.884403995151,23.9949474481491,13.3579291391494
0,163.850108762944,0.529289748010876,10.8776464673867
0,169.861604642065,11.2211875156811,12.4476492846967
0,189.363315240665,2.13838264906426,2.05277157754426
0,192.486157017404,-12.1525017960786,1.03380226159342
0,176.806034916952,-14.1828450511755,15.8143845848871
0,161.128923552991,0.0199956359634301,8.54080862262298
0,173.62960405726,-5.72571801351137,-0.911119301490595
0,174.442433246051,0.805652199624634,2.96412828960319
0,167.691256282079,5.42443618491722,9.33844503914097
0,182.447528127325,5.31494959903042,-7.34764811895874
0,182.483107255646,-13.3992809303761,-6.6510630290871
0,175.20836106273,10.3289955322826,5.60183282101484
0,189.766596870521,-12.9679143981689,0.438513983587333
0,177.615308726134,-4.13400430054697,-4.70859402246116
0,192.922807537812,-8.00897291047398,2.79443513761519
0,183.879544344137,2.03134535044094,0.300258609033322
0,175.041554608324,8.41701804009827,2.50273390454754
0,155.742776768793,-0.688070815818404,7.64994331623756
0,178.244211934054,-9.94639777373676,2.67808699840345
0,191.583991157957,-3.27977465492599,-4.50713791517189
0,194.512163551675,-5.48220100529084,-8.44099042182626
0,187.56101390065,9.83547657175388,1.29219644297133
0,174.41025117085,6.67225989800829,9.27086294245867
0,179.714325303648,32.3452559783159,2.53633227697469
0.00209535569966458,180.356948451689,16.7362853264673,17.1714898510634
0,171.623370601387,-7.10335173375929,8.13609136733955
0,185.654166414262,7.61275323569474,-7.94729700529888
0,175.774326325251,1.63172448131392,4.56826095909498
0,179.228718966624,2.90486434993287,-2.23110295343458
0,176.784892631087,6.17748625448909,17.5566342317918
0,175.901582823023,6.5914535022757,-4.05564941235946
0,186.240108679698,2.89042517092374,-13.1060301930808
0,160.074176557408,9.55404505272439,1.83871287974037
0,179.921095896778,6.58081034058232,-0.623226208847343
0,181.193625409365,-2.99376636799585,2.43143332970992
0,181.692806026141,-12.3256749543713,7.77313404917732
0,183.47329124276,10.7512657525815,-1.82921241982627
0,189.646608191841,5.68752386101732,6.10175703793088
0,177.258616881861,1.44819430429429,1.71867600054064
0,189.858229908555,7.48969859921428,-1.24680406082392
0,192.228949938344,-2.69409080800436,-3.86255674345767
0,172.278545873375,12.1024267893119,3.42299783473758
0,164.615345009524,-8.96815207877715,13.2558272370938
0,178.149846814148,0.0435196172873853,-6.35019655024268
0,173.792552411813,12.0620739989503,1.51082259771778
0,185.316240691926,-3.33011367111095,5.8792639318914
0,174.34680024763,-4.29916572295391,-3.56234292597726
0,159.056339899255,0.71982953835997,4.84034301453153
0,163.98992245111,-0.0941237808622524,4.71310519928503
0.00435378330990845,177.939318183505,-3.35542503478873,-1.98047365344652
0,171.063410345893,-19.4959818712939,8.41331423930313
0.0117027504249719,167.329244667818,-2.29734294616667,12.4170990014419
0,179.376275453346,-2.82220450517175,1.67844512373927
0,188.956959543723,-7.72335576603945,-1.20452210148187
0,205.590779608845,-3.33553750118249,-16.2559488865869
0.00168417969380225,181.930231160518,15.5035243402295,-0.489303563559358
0,172.821866648315,-2.18014806700319,3.59159680721204
0,185.651102480072,6.5290142333616,-12.5631038094209
0,183.147989841249,-6.73881845352909,4.7534446410538
0,180.720139281629,-9.25672905031486,9.52762583655655
0.00302822021892922,178.417248852404,-2.33772993535878,6.81704941165832
0,179.481931151745,3.76017130340104,1.31647712100484
0,190.331784433334,-6.98187931819079,1.6172115407154
0,174.178005212539,10.570022851536,4.20107068827713
0,163.912538796971,-5.05697673433174,7.62948547577944
0,191.731664172974,-3.89194776016933,-4.65064415305731
0,174.579431255959,-5.61320180080496,2.1572137170211
0,170.16977891744,-1.94033761544822,-0.341870896809328
0,178.131524006376,16.290151286934,8.92412805309069
0,162.798511831161,7.36451012739095,10.5675614287946
0,169.285824403918,-10.3323164600488,12.2615088704065
0,170.190874338665,3.63174936930057,-3.12923987380042
0,179.845571628911,10.1497946403094,-2.31092911524776
0,179.210386025957,5.86853880408056,-1.63735122347797
0,189.178582428014,4.78153797923816,-1.41846277678457
0.00480885684773191,178.169600893368,-2.742277870359,1.26940037262239
0,171.938560640086,12.3462293937778,0.174682771666965
0,171.242122952175,-1.11155400007824,7.86524323433276
0,178.366724970254,-6.71709575590288,-3.13263424031841
0,179.653340473801,-5.09633419316818,10.4432142198161
0,205.395412322667,-8.90929552259129,0.0321162410678043
0,174.538238503689,-8.36440365953351,-4.58877139858094
0,174.274262650627,3.07034934220369,12.6420791989046
0.00133879727363352,182.482641142466,10.2388094202287,1.97486422886052
0,180.26477330376,-7.39622238852993,-4.11743716035504
0,174.565893707953,-3.1271012738198,-0.834062378797148
0,201.415745592729,0.711062666764826,5.33155550447332
0,181.326178878111,11.8853655088316,1.30798597746192
0,169.954712016354,3.46817670124704,4.72655600934644
0,182.993726644507,-3.98241889453508,2.91496924609731
0,187.032117302047,-8.8589034773922,-0.454436348628225
0,165.210224488539,-12.0211894090889,8.75436360470618
0,176.340634839597,22.8816813994389,-4.74441201226438
0,168.421245252656,2.20827484671038,13.5644765710952
0,193.785914886043,-5.17354453175438,-4.02622744776716
0,171.895853019982,0.558909284269049,5.56307230004029
0,173.174566131874,6.04370472139407,5.72285411494279
0.0180938208441617,180.907827099847,13.8064573522484,-2.3376375617486
0,170.679336885527,-18.4728232265826,1.67659012855364
0,181.447933213781,-4.80616980068293,0.0307114521977132
0,170.66926858752,-2.60288949847113,11.842411572294
0,173.288942453217,-8.89812904284281,9.59519004234574
0,159.556384345347,-6.86276431970434,7.09900936265755
0.0341128540008011,170.064243547172,-3.69464850491981,8.70331045689835
0,159.724143291903,12.5764994968942,10.6854864404516
0,192.530616361768,-5.5739676560378,2.061080101379
0,194.416104971656,-7.84840588525102,-5.34937474000719
0,182.317862533716,8.99355637020781,14.1567604456702
0,182.667859067476,0.66473285420211,-2.32082033497391
0,176.565074668757,-0.76843698119572,-2.43954491518474
0,174.772619969667,11.7845265969593,6.64771068340849
0,189.916407926428,-1.3633325017451,-4.56027437439221
0,173.175654151497,-7.1023553777505,5.20935637032617
0,181.504026388464,-2.10581475076709,6.68485566069313
0,182.131565455366,0.13512043588156,10.3815181873862
0,175.286095568366,-8.95521361840963,0.911024038422014
0,168.478086994973,5.2160717239828,-3.42448605424515
0,187.236307806733,7.89728847586623,-0.512457919328467
0,189.020656189652,-1.54795285063905,-4.84557821838376
0,193.325039146402,-1.08179301889409,3.09943659470554
0.00868876233902485,181.579080743316,8.88863390651191,-2.81453122183967
0,184.783480927022,2.85404042919304,-3.78916131870092
0,190.483229418594,-6.92818665013369,9.35526247866688
0,171.697691587948,10.956238983223,-2.40183004789217
0,179.273597559528,-5.54223178446134,-5.98836147001625
0,189.891806523459,0.36333310113313,3.51754325264282
0,178.476772012117,6.83485884579306,1.49040630188265
0.00136769254155022,186.19171777199,1.10097417392765,-2.46839199135242
0,180.39517859872,5.20854316590361,6.23307783477827
0,166.641423740674,-9.20693454613354,6.79065640594575
0.00170840046002928,159.550531331749,17.7785271419072,9.63611546034097
0,178.077562539525,-6.06154553385959,5.01281218399202
0,181.551168416836,-1.50068300826171,10.5408716994532
0,181.904060425404,14.1067453654791,-9.18255630434968
0,167.970131290941,19.3104974036424,17.0721918319421
0,189.072406152123,-8.4217505870382,1.16572239964931
0,176.642915569793,-22.5495236693772,7.93045332315763
0,170.123002939908,0.224877975450193,8.78936988800385
0,181.933564883044,-0.603824490173278,11.0969631235277
0,183.638183846581,2.89642894226133,0.749871563902928
0,174.976313962487,0.695775880719042,5.78794871449027
0,173.544158418366,-0.371204666126418,9.49717771346799
0,167.811198096118,0.371001475281105,3.51789798994165
0,175.209680872331,-6.06758347279539,2.00025258868836
0,190.689552897723,0.396016674246546,2.76017293933279
0,184.722032517219,-8.80046353926875,-7.89923179496735
0.00584279838212878,188.426028766405,0.655256785389882,1.09575901816693
0,177.262477514938,8.93826448093215,-0.90888122516328
0,189.610196899501,5.38352396491905,-6.99055004850011
0,177.637389571418,-8.24609833280987,11.6019200892475
0,173.656194040915,-2.92850620532693,8.82560235057649
0.0171387260857471,177.729830707845,27.5518830891727,9.38599016675114
0,196.389396385188,18.8377610309889,2.75612741060472
0,193.907239840279,7.53935758829137,-6.71375218420201
0,174.887280012075,-1.65605992299522,10.41716131919
0,186.779777812526,-2.07521734806526,-4.50857245210472
0,183.030500187851,-17.4642768500761,0.740135600614947
0,160.613233916687,6.6843045855618,11.6134059634626
0,178.09983717643,8.32010974161022,3.52191655554518
0,170.99087274889,0.42065350771419,4.45101659517329
0,166.636097637628,10.3520828788396,3.94522161060091
0,189.345547208906,2.07784352930793,-9.50579380134824
0,170.746810568147,0.421499031767989,-0.178192099295077
0,149.798278326216,6.34559394976755,2.55967103609881
0,178.433771804663,15.4893545945578,0.331251597886274
0,164.690244837724,-10.2379374766792,9.1037852648846
0,190.337071271412,7.11310577347924,-8.0457482467422
0,183.423057414735,-12.6200007285182,1.30758955267518
0,184.1977742514,2.08813647033662,-3.48203787601575
0,187.45761530466,-1.01498294195674,8.34609997463343
0,184.855245890766,-1.33277398984221,2.68916904854235
0,175.012257875036,21.1371191962729,1.91563795852502
0,177.000697966913,1.23615472439752,-5.13750977938327
0,198.200030764904,-1.47570700977115,-10.2092577417136
0,199.372333277703,3.77275671054404,-9.8696427944985
0,203.362315294969,7.3320041359874,-2.11900347830852
0.00918527691569465,190.692303978774,-4.22610287288003,-10.5578854638239
0,166.427209269398,12.0173949960658,12.5383292764383
0,178.897113637678,0.0868412151418076,-2.02922157859015
0,182.49938068536,-7.63205093881407,4.15437466314677
0,190.115466119688,-9.00438508559709,-9.66660823149908
0,192.298043617587,6.84479295962813,-0.0652839666852697
0,170.997863179976,12.4860738962367,6.19229962207192
0,183.981488869664,1.61600188676757,-10.1156559138043
0,181.748296293558,6.2349206895383,7.85152935020082
0,178.757381012673,-0.358041587476001,-12.001116816557
0,164.258393509812,25.610538794334,4.43817652760558
0,173.507595132597,-1.49203136618956,-3.42619917652852
0,173.454383499992,3.1012473252686,12.5026277617422
0,173.646647587011,7.72441285262554,-3.59944189952181
0,159.467059074198,14.3205898079635,4.681320286079
0,183.950632937125,3.32149564373123,0.215587604744948
0,183.343236799296,9.96235949817815,3.15941766925431
0,185.191502218615,4.1756982155228,6.03984447423825
0,183.588812581262,-10.274076660212,-13.3106720074204
0,178.951871803416,1.3326416418862,11.0968818674056
0,178.869194978139,-0.249708771234554,-3.14914324871391
0,169.333478143498,-0.161044260838578,4.52944357417282
0,174.143096121914,1.00886691342858,5.63640680373318
0,167.393371961794,20.8279917162786,-0.295123808912822
0,183.64198621551,-6.07451344295382,-4.57681369164162
0,194.641436495595,-0.404389717361959,2.88128381636658
0,178.50311500645,0.347629933741595,-14.1688572226382
0,186.054647565203,-10.1993252086695,-10.1846449788198
0,187.52578182399,-4.29176929822413,7.60045686839818
0,175.255437227283,-8.89686304445617,-9.43451058552568
0,175.996446988018,-2.59908305077953,0.93139428846158
0,184.35565235851,-10.6224433266826,3.2895930543632
0,190.265677424956,0.00363839711259917,5.40977008570649
0,155.836381921559,-12.0334738623173,11.6645407483657
0,182.709398871407,0.737442740419358,4.77743948535224
0,180.842239402349,0.422824031819051,12.4645698739294
0,173.311370350161,-11.7233766919581,4.04904072993702
0,189.398998231162,7.9135165648324,10.6139784801798
0.00186665235240803,169.152562899119,14.842385305266,5.05013518951669
0,174.30243716577,-17.2719765458729,5.62005412171658
0,165.338485409549,3.28946787748384,11.1779244466762
0,166.373135074087,3.42433326918449,-0.998703040647458
0,186.104972589285,0.636052282147088,-4.69377975934413
0,190.70283079029,-15.7222855524177,-0.983715081004141
0,179.176972803988,12.0936683065467,4.1492179917063
0,175.721573206153,2.95357206152083,-0.134091120750956
0.00199155914194652,191.885786775795,1.60460351020161,-2.27918191095817
0,181.849572048001,-1.00148432866029,-0.0644038606631613
0,174.005411608355,2.45753807174691,2.42486964293312
0,182.977934527315,-4.48937851468113,-3.59851895505244
0,181.167913187759,-9.35322373817069,-0.19463789584035
0,181.654833001326,-16.2788394135289,9.09034026860583
0,179.215628532619,1.82031656023878,-3.75028908880311
0,186.471801128608,21.7551355582446,14.6126926782228
0,196.7850428785,-0.800656909878331,-12.4111158434709
0,192.329236468892,-1.91476206918257,7.72492559295603
0,177.10222957696,11.808003228768,7.13929186626317
0,164.505489226059,-1.61708945120255,1.53217982663251
0,177.816689885622,-3.31582567534371,-3.17657848924587
0,195.831399378141,10.2314680189011,-6.87647630886614
0,182.030013579529,0.222042093248387,11.679319536454
0,189.654894366903,0.30270351139525,-17.2940701760206
0,175.960006563604,7.34211586492933,5.99877868002083
0,184.785145255061,-4.046193150129,1.95883627447023
0,192.512465813216,-5.42444090255179,-8.25490918206084
0,179.226870979859,1.28535910803286,11.1883466043836
0,170.380555804016,-1.04119925499978,8.39714882783528
0,184.56206956692,-4.35058773684422,-3.26038727716832
0,181.783608166768,-0.331982027241977,-4.72351116810899
0,180.736539372534,-1.79582612558448,1.76885339012015
0,181.81074279354,-3.24814512927226,2.47630070122404
0.0122062404185489,173.090094517532,12.590001649035,0.788086721868963
0,172.996296839757,7.82672751579445,8.91703106827851
0,176.322660350099,3.16802286229312,6.63455988743013
0,176.341137684522,-10.1023629010584,5.67882220261816
0,171.594937697416,-5.12476620902674,19.3297901986406
0,187.73407108479,2.72212086012296,1.79013637071524
0,163.088453228209,1.80402780377852,15.142222266124
0,169.423018738671,5.98174398686755,9.5479178696004
0,173.065657774111,6.98214704828152,-0.736938573220793
0,177.299743770312,0.78272347641749,-3.11224675124557
0,191.37813505862,-2.84934602904125,-0.603719519711918
0,176.722133277966,-4.31730345695635,4.61010006440775
0.00187294251009006,167.313904731076,4.31918877908593,-0.932406832116817
0,178.832822950767,0.972332591511682,4.23144948910259
0,169.293297414138,-0.328088687376374,2.05222805260731
0,181.003615891532,-9.5175373519221,10.1996971175892
0,192.340761370586,-0.0923383751156768,-1.80268147449017
0,175.771993226127,0.0452934379879943,5.13618259275683
0,157.768624976577,27.7161819686654,-1.7658045414754
0,181.113681932573,-5.44889229148221,-4.03019816722979
0,166.159296786544,-5.45112974316206,12.4526546182796
0,170.638228996255,-5.1740519087751,4.96614459083546
0,190.913201094445,-6.40215909076207,-7.86816257685826
0,173.362241283973,5.60551484202251,2.84342972442965
0,183.777691014667,-2.5900414208819,0.0146278287300304
0,180.922705989858,-6.68769754198451,2.21706673141673
0,180.556028177351,-0.238991774973169,-2.12290090002888
0,178.138767759843,-2.50702059172878,10.6156129240941
0,167.840681021356,-4.12885930815882,5.65132444415129
0,183.264996915511,0.993529764716589,4.26842082675951
0,173.053429902811,-5.44896395617334,1.1644035647451
0,179.928888093198,2.21253189344142,1.64752691693941
0,169.18611038195,8.59865931037768,9.10009062723494
0,179.973006718961,-7.82488373457708,5.03794207088095
0,183.874057381379,8.64827280532805,-6.37647499189828
0,180.680847713824,-0.346167922215449,8.31705168034296
0.0029752341742128,166.818232629268,-3.92880469580655,2.34670099122451
0,175.190803288547,0.69849826261996,3.62034326194907
0,173.69604545118,10.1140339677871,-4.35620076212088
0,186.909537135416,-9.37110466661004,7.28711729031529
0,183.506356146456,4.93775291112349,3.53146340773898
0,189.223386290815,6.27445203043989,3.37882130600952
0,176.803300301856,-8.882238030969,2.86259785587267
0,173.137150416295,-18.9271966557002,7.35033033788266
0,191.370758310904,-4.87761115992821,-6.01578761543365
0,175.659482624116,14.8805568714971,0.23150339718794
0,182.223726670564,-5.95695458109047,7.0041410910684
0,182.583412785372,-5.85202956685381,0.100235410882677
0,174.471000410883,-19.4211435529344,-5.67506236414178
0,165.684337589167,-3.52334038590052,9.11917963625264
0,180.492779912036,8.52505047635858,-9.57579723448431
0,165.96844750502,10.5989679812766,9.12185622469084
0,181.777753886558,-12.1981479162134,-4.58091541637744
0,182.673097774302,-6.12881059164563,-5.64221781133504
0,170.763969359581,4.6485535705318,9.23354728922027
0,171.778515360013,-3.94963666793978,-4.80754381731582
0,181.210216758667,10.5329684815317,13.0302112994104
0,173.704261962587,-2.0392019384288,2.04633801782341
0,173.1957894809,9.94950871110321,4.73103078568933
0,190.31734252443,11.2338523285054,-7.49558341788256
0.00436067479663421,183.744161264403,-2.11030006100103,1.72325870321073
