% Data collected at the edge of a turbulent plume of dye 
% released from a point-source in uniformly shear flow. 
% 
% This is PlumeData1.txt, acquired at a position y = 16.1 mm 
% above the centreline of the plume. The data consists of 
% 1000 independent samples of the concentration and velocity
% at this point.
%
% C, concentration normalised by the source concentration (unitless)
% U, streamwise velocity (mm/s)
% V, vertical velocity in the direction of the shear (mm/s)
% W, spanwise velocity (mm/s)
%
% Details of the experiment are provided by Vanderwel & Tavoularis (2014). 
% Measurements of turbulent diffusion in uniformly sheared flow. 
% Journal of fluid mechanics, 754, 488-514.
% 
C,U,V,W
0,170.526064179293,20.2569901673465,2.44311013082609
0,185.835980953092,3.99371988794184,18.8322302909565
0,197.327547955376,-1.39068411744225,8.41941012573343
0,172.602475534196,-8.20818337423382,7.83572188028779
0,183.191130642623,-3.0355074413819,-2.50630010107096
0,185.470154303783,6.51655367407572,4.17972038119853
0,177.697150854167,0.666170601266319,5.05362363660231
0,189.735767536831,0.918271383920496,-6.86194437403679
0,191.194212877586,4.48473275786884,-4.15608459663573
0,175.82248544298,-1.78320991404421,-0.860901293745433
0,186.226146816705,-10.8156255292132,-1.07565264890537
0,179.807066627097,-4.33003949443546,-7.84625509907855
0.00423038616408367,169.491158659151,12.5732380108287,1.38762381486566
0,193.997352944032,9.59481995418068,4.72802712441371
0,185.360295987094,-12.1521492029904,-1.48623627039971
0,168.632416055533,2.46205699234404,4.58852952518473
0.00145030749478807,179.109761310032,4.64849967025813,0.917483828388941
0,176.445445707857,-0.615759793914582,0.0536601474254354
0,173.245897914346,4.07206852223308,0.282204802912486
0,168.560618159881,-2.27427451962492,0.500756064282534
0,162.042652312489,-13.7848134484892,-2.37708429940716
0,166.24284504081,5.19972033826431,0.294748293117863
0,170.05599663708,2.33063829661673,-3.19511269256438
0,167.653983693645,12.3550089784951,13.4601846178981
0,172.839349692396,-3.73250913771977,9.90782924341938
0,175.746201207971,-6.37525670915687,14.4122610026815
0,189.845501725554,-11.5972697236501,3.86680617691112
0,164.545961276157,12.0304700328197,4.66084609841102
0,173.007284698005,1.94667363863107,8.98086585406777
0,176.925197764672,-6.39293652584905,2.21473529966947
0,154.638635708876,6.20017740385371,12.3795374671681
0,176.807805640391,0.1633498161005,6.10055070883929
0,182.873607504801,-6.0737127661146,8.0956220236353
0,185.683332686524,-1.52334297844057,-13.5036451596148
0,182.105181929452,-0.292283520781724,6.33239748649289
0,166.683173802181,9.44782988046861,7.3078546957691
0,178.129684885895,-14.7505467594505,6.27080938325063
0,176.199994053859,-10.4489949969542,1.85544185248588
0.00582295809548773,170.695207532657,-4.94080229906784,4.42534847027703
0,183.497377134684,6.88971527290735,1.92492478420125
0,193.409529759922,0.160745958892601,6.89672943317563
0,173.527165553092,10.5827716763528,4.45024497402765
0,178.737905588071,-10.339240542441,8.93297224985812
0,187.17488599578,-3.88451228816951,3.59903576239459
0.00341263212798988,181.770474667958,4.40431024449654,4.04712996300916
0,188.190962063389,-7.32122300265538,1.96772580209019
0,194.538609141573,-5.71349101300725,-7.74632923627018
0,177.13872699891,-13.9187928847461,6.59062444541355
0,177.202180455353,-0.825228480672966,1.62523453757264
0.0106055937854049,168.144063703906,-12.6013674820862,17.5600491758055
0,187.265599473574,3.16160403930489,5.37539703909187
0,188.95310777693,7.99108516410025,0.15873789910111
0,178.01619265966,-7.24200103945786,12.7504999902485
0,180.427383472935,-7.35005510212686,3.44466486900717
0,184.940872655162,-7.65505552019965,6.19116140305628
0,175.735346343973,2.07673928121931,-1.19416738591061
0,190.527736894211,2.6224433571491,-2.44575699284776
0,194.169072586004,6.9991690852112,-0.673461303483922
0,180.400522434334,-8.49069429151491,-1.33382682202241
0,174.413244174774,-1.56270799365603,6.70648633429527
0,169.722873907075,-4.43704458227701,0.222185175863963
0,184.683892299633,-1.3723345500208,-5.92262876524622
0,181.96747588349,0.681664402905576,-0.0855443876193836
0,179.557065303147,2.6244960155331,0.801886503068204
0,192.938792180013,-13.2267068250881,-4.57950600387913
0,182.354723473282,-7.1649282000047,3.71239887337923
0,167.010713306922,-6.92458072479419,7.33317938855806
0,165.521367702212,-3.54868761615191,5.41880425817916
0,172.933019442368,0.0959818708359513,5.41466228511847
0,195.426718142133,4.58917709536262,2.87213552389326
0,187.685216597127,8.80870530251347,-7.61617564084416
0,194.257124912192,-10.8274005471765,-4.79891462297101
0,172.073464940521,0.195350068172938,1.18241185694841
0,171.499637817926,7.64097487275889,-4.44811603691049
0.00817376914743581,165.25584024957,1.75138369494185,7.67221189715415
0,181.721404856271,-8.76502379639239,1.97714135091171
0,179.801748123721,16.4119097390934,-0.059286402240769
0,161.660201381969,9.0568762931021,8.98377355959642
0,163.265852357949,4.54729899225684,0.608688739394014
0,192.739181743963,-18.6167813480548,-0.798061542928337
0,185.830690315178,12.7643449291307,-13.8180761019683
0.00844853596838664,173.848876109861,3.97815322766894,-6.54684771580551
0,182.513147490121,-6.6091325230062,1.54970140589561
0,178.566805319319,-11.4255501608412,2.34717031051574
0,182.336215740173,6.94009186442078,-6.62428044126067
0,166.19685056282,3.14131671152634,6.87336895363647
0,163.04310472229,3.45039018734525,5.64875967874275
0,187.221949494214,0.333635569288942,-0.237169536053535
0,178.296215218906,-1.15485780351975,3.26066145106208
0.00189081852670322,175.032954313511,-9.54967830181739,-13.3953845946765
0,184.226864526949,-0.123657598170432,0.170225114143644
0,198.040703653779,-2.20963282289098,-0.361939000537885
0,195.26906422533,-0.639523021404594,-11.2304829429385
0,172.920723174026,-3.41432312152755,11.9269022253959
0,174.561414968268,7.7880988288333,7.19869390621241
0.00196979061473905,173.573130899008,6.99530489473629,-3.87643711283916
0,163.182671421135,-11.974213267294,8.35867780684353
0,195.961836338398,0.196585696323229,-7.62406338729927
0,181.408805038912,-2.59778630736806,0.917228526927488
0,171.54751321459,-5.39533646915216,-0.722330211227199
0.00148956366503822,184.586111127427,4.21402618605904,6.42925737665732
0.0125286739410698,182.591701493657,-9.45412569367128,-8.45538451613109
0,178.182159350374,-14.2663486177897,2.05436237282506
0.0174638776467541,171.716476709064,-6.56001131149086,4.84233131319827
0,176.1186813696,-1.44383858923825,0.445570550615813
0,173.034192601247,6.45624380983669,10.1181586201774
0,175.16143435838,7.91013071331083,4.25336326530789
0,177.608386692091,-13.2322394402999,0.587439252272634
0,191.898973472304,-0.961836727876617,-6.94537341587844
0,182.160569601305,17.0462973765485,-7.12254298210644
0,172.599818182426,7.17148733984267,-3.49145308375502
0,169.801253118169,-7.24476628083378,4.1102151718331
0,184.622125970243,6.86183956437576,3.05018938360066
0,166.563043262968,3.80037930944649,3.2023796062272
0,180.223233499829,-14.6682962282418,2.91416694641159
0,164.317373293018,4.20794134537511,14.9763885696594
0,168.696476219078,10.6004477006309,4.54516130760123
0,187.055766212865,4.46945726990226,-6.06932186794437
0,176.091744334285,-9.27437058663092,16.7383982726092
0,173.818377361878,14.9542403564551,12.4395956912457
0,174.738540509837,-20.6994402661635,4.92570255845035
0,158.372125016195,4.69750805126784,4.04426835522695
0,172.523146364175,-13.2572640499698,2.71329833429353
0,183.2143387725,-2.73703942328763,9.39697398767366
0,179.300462397965,-11.5138834769633,0.459408577557243
0,170.505608397079,-11.2787926687395,13.8112737627498
0,170.124066893905,3.50405514826699,7.74488565493675
0,181.735392051503,9.10536058375123,-1.38583752595414
0,188.068825210924,4.90221951441887,-1.14151185035446
0,184.723826039672,8.65957643586037,6.5185972831114
0,174.54509847375,4.72456019983502,-0.992108128918664
0,175.372899015219,-2.6521136568374,-9.20135666438945
0,182.236686643543,-9.57295089036506,8.08644307024809
0,190.141698918786,11.9299203240681,-2.67982289991025
0,187.472258604856,-11.7975198778732,4.42699563968287
0,175.963406149949,-4.85608193402307,1.94205391415676
0,174.403902911998,9.06464614569628,-5.02820591215871
0,179.264713543649,1.1191131844374,-2.78521462847265
0,165.509410885859,-2.86350981025732,8.29713972487599
0,178.087611838354,-5.54145705832299,0.874146044125002
0,163.99520422274,17.0330430350472,-1.678747391269
0,181.468737314268,12.5210042421927,1.79055785870868
0,177.851483714564,0.420433388130004,-0.605559446668852
0,197.442608247146,18.5761406802477,-7.36169563658195
0,194.390468746764,-16.0103869581895,-9.79994363518562
0,167.996608546136,-7.88502382334424,9.30195149619007
0.00145911111277508,168.635321663236,-1.05684666247719,18.13627177816
0,170.483530085019,12.3449698076139,3.45445785209539
0.00213234843693977,175.313108600395,11.5108018695787,-4.12801021310057
0,154.097431442423,-1.78256406319302,9.87214122605639
0.00312371712395145,176.80420846259,-5.26511355517381,8.96060073652683
0.00174241013149578,167.676211465909,-0.111216317608286,4.65210933606091
0,177.886647394181,-7.57184898397183,-2.72043368111891
0,171.63819122725,-14.5693357611923,-2.38423576646653
0,179.33756272718,5.05233545519043,-0.975940253494852
0,175.554082781321,10.4770141146497,-8.929380732229
0,175.067997664998,2.62177398739293,5.60536229445159
0,179.643677491602,24.5982581292881,13.749913065821
0,171.576617422869,-2.82311012278612,13.8937518091214
0,171.661347426039,6.09099059927599,10.6417817197093
0,187.653500635106,4.49365914711114,1.09549526355534
0,188.366924855233,-11.9652397969493,5.01277158809102
0,171.77983896945,-14.8976366184315,21.6684730219657
0,164.021680211323,-7.0235067756234,7.98324665718283
0.00187508187607536,167.952242931053,-7.53852728460812,1.02167458622183
0,176.746834743275,-5.52121612020535,4.09547125515365
0,172.357942173826,3.14059571743977,8.07345796293913
0,176.051662400653,-2.98103006457772,-8.05637803788738
0,180.311938131147,-14.4862240130536,2.38234202520227
0.00134331493885458,176.564488227446,8.70933679841892,5.97310248758602
0,189.309023188107,-15.720585917572,-3.19013717631208
0.00181542689674717,171.287753912548,3.27866560756571,-3.6794664345287
0,195.58687868389,-1.9909475777307,3.14901870142973
0,175.296223397132,8.93513020030416,1.21081936436145
0,172.385080600433,10.4073530328572,3.41434632377955
0,158.936157428954,-5.05241239938961,6.20458133427296
0,173.103378743158,-10.7773363857742,0.0780091427199372
0,189.143711335746,-4.47121710839492,-4.34883977778584
0,196.160874265868,0.391880712644689,-7.03612909757655
0.00296411805577677,187.14788562987,5.81402754107876,-1.26437020899331
0,178.520779176032,6.10329963269157,9.31556050881471
0,177.699033039453,27.6626905731558,5.60843536210126
0.00169942423448549,180.597574314342,17.4832729412363,13.1252546701996
0,172.637138902112,-4.46220739860153,5.65707484239457
0,188.524492642426,10.6757435528537,-6.16082075396666
0,178.076536583884,4.69438434635446,-1.40680145208256
0,174.996140238586,2.57103793785379,-5.49066069133973
0,179.46593004359,0.148137347023742,17.0625314621304
0,181.95448171199,10.3503499756407,2.72239462641105
0,187.63442166003,2.99903467878251,-11.3521581153654
0,166.370557518867,3.29086335477737,5.95023789650181
0,180.990013746318,11.8887165285258,-3.91165850246121
0,177.754866558696,-4.46634872042084,4.05866998488305
0,185.518071498639,-12.6530476621578,7.7032536258268
0,187.50313733641,12.0874249389931,-2.76501499625134
0,187.857748137328,-4.43965295178981,6.35935929990342
0,175.360227829753,2.68750864155783,-1.83643425884448
0,185.569520007478,10.3855000193892,0.135396384106553
0,194.980042388522,2.04570602734299,-6.01915525940913
0,174.116731595179,13.4441712592309,-1.97275010516536
0,160.300563169061,-3.74126513673814,9.58103715844496
0,183.038615370306,-2.655343250011,1.13550118315617
0,168.009027675833,9.43071577699555,3.01428229633955
0,177.292264427032,-7.15611065156423,5.17189690715989
0,170.621811172784,0.377241143016054,2.01422356040245
0.0019618199159885,151.561806142693,-4.95093242356857,3.8039836601796
0,164.091676984852,0.249868953110806,0.543458709471716
0,175.266884865651,-4.48406012757656,-2.73888832785119
0,169.596790291924,-11.3996060305121,4.25311786914732
0,170.949615399413,0.838262315432376,14.21426264693
0,177.848224722141,-4.81774364010506,2.02066267886732
0,184.310074595836,-5.18037299484337,-1.85660072012045
0,204.880420589521,-7.12999624109761,-16.5728846331395
0,170.991417392007,21.0384111808081,5.45456797663102
0,174.609200435487,-1.25660190750394,4.53986940307558
0,179.721052279458,5.78244392763262,-11.2832834412373
0,186.471917656903,-2.04933619642593,5.07231449903272
0,177.324692224941,-7.07846902420391,9.95910446391705
0.0409788256669202,178.704662092097,0.259410528579634,8.21142829539051
0,182.700190602881,3.14798308292583,0.530019088871977
0.00129532356542926,183.766001453426,-14.6765105230778,5.70488975833982
0,178.122965509756,9.1585882864955,1.11255443794179
0,170.861290751666,-0.0669693335931929,8.35120679549493
0,187.46217764073,-12.7497237154792,-4.07533794441374
0,177.726765507043,-0.253374182804121,2.18090694441273
0,165.313927071386,-0.866303588940791,2.21637544828512
0,177.239312449866,16.3051371264867,3.73864374487173
0.00192266052159946,166.396757386055,3.37564070993617,10.234910155489
0,165.481166707061,-9.89973485121158,11.3065896543728
0,165.891955545659,3.82142549113298,-3.2592466943877
0,179.903325331796,13.0383985006263,-2.83465157454611
0,175.98979474231,10.9414725452191,0.952151089528606
0.00250114283380954,195.840917966583,12.4429977217552,-3.31224371358397
0.00156543021817898,175.869212022649,-4.63193310894742,1.25795388706882
0,167.786633424895,14.1089068188987,2.45194059771842
0,171.392463451857,-2.11122273829445,7.53398827448248
0,181.37583639772,-10.8027326272925,-3.78741073736009
0,172.133482078875,-3.26926011866078,9.25166253096604
0,194.257468164017,-9.56982764311418,6.17029246787278
0,168.46066221504,-16.3128107363671,-0.73371145853704
0,175.961067984378,2.85549342105709,12.2210811517254
0,187.95039193166,0.521587411768301,5.53476330633654
0,179.958787733751,-9.54964991189906,-2.62844089314431
0,173.652599396337,-1.5059332976596,1.62098774619245
0,188.891457975834,-1.29517556364135,6.98745815978921
0,172.390215445083,9.03652687660185,3.28494982335316
0,167.980222387963,3.71690490459225,4.70941643950623
0,181.302804822075,-0.0284473661063176,2.57409406456927
0,179.599258678819,-14.1023210703154,2.63838264665761
0,170.93761171842,-13.0823325968677,8.33132280939156
0,179.790979389332,20.0900350443693,-5.72313010893403
0,170.209692391689,-0.671455870922587,13.4275658782445
0,181.303397596445,-1.2878077551873,-1.29169241554537
0,176.738053322959,-1.56096237486104,6.29756512484199
0,175.339317333867,-0.121052553513875,6.86591393326312
0.00443594655163065,183.445231989299,4.38863158802438,2.7059382702312
0,173.804133044431,-15.6733946496619,1.0817496151718
0,176.688789719652,-3.820399095147,0.915213861334375
0,164.84466382773,-7.76227370312441,8.43343531932186
0,172.242943946039,-9.4620741187528,7.87319324267917
0,155.39602149489,-7.03432700570248,7.68597825662137
0.00171999146839122,172.419310787079,-1.055215335229,9.45342589059554
0,164.856463584207,11.8214184101901,10.0587878892911
0,194.319698073364,-6.46301394322114,-6.40378266952124
0,192.50208592868,-7.52462691166445,-5.77757162045951
0,176.206547503838,4.09269962134579,10.410151413946
0.00200253518758925,183.103615359882,-2.33814181305811,-2.17094807691161
0,176.33128597715,-4.96974338653531,-1.51578328323111
0,177.467156931818,11.7990095717962,0.281588546745241
0,189.68494980072,-1.20320950068311,-8.48551709452962
0,167.237811754464,-7.23479239736408,7.13140225947183
0,175.381552507732,-10.8650296274882,4.14226727088257
0,174.791491220391,-3.01005836829373,5.43063099571613
0,169.14148764465,-4.29921423023158,-0.45963609024625
0,170.044866918299,10.1071798360163,-9.70130645103326
0,188.214514711703,7.10142274320531,-2.499632630663
0,190.900851628402,-5.41895973107933,-6.07701165681279
0,189.219805578969,-1.74741632507398,5.17945937184597
0.0016752121081863,176.580466536587,2.04896421885689,-5.47950688714183
0,181.968580369069,0.338683307158154,-2.74303083155299
0,183.538326697468,-8.60610121439105,7.89516464477829
0,171.679206653854,7.53112752698208,-7.11240513918944
0,181.219684682633,-1.96979611882527,-4.84425314442638
0,188.994917369196,0.953193757890447,1.70265807514381
0,174.932625984771,6.01820047152492,-0.112589437470055
0,191.9535036479,-0.224987757552469,-6.92747257788325
0,184.50929491542,4.06098764222588,11.5849541394761
0,163.910744007906,-9.90086132438092,2.63590271166122
0.00170214938302675,163.754335170602,6.43019636157897,10.1526393782807
0,186.059033842219,-6.54773595708785,-2.38181839003034
0,179.738636652491,-5.17868723335615,7.3506540067006
0,188.012357119119,8.6375616424082,-6.67928411200854
0,171.358118003528,15.2096517756538,17.1546925190014
0,188.851244314565,-6.00866189436395,1.87634249935163
0,169.570157243465,-20.8068788791408,6.29921191822241
0,169.837274294044,6.96875368622857,8.9270300984474
0,184.418136856849,-3.49377287201157,4.692058510459
0,183.298297409021,0.53240387293482,1.2632444111854
0,172.027726318136,-0.530815869395293,7.05578513311922
0,171.310136211465,2.21855456995119,6.75356770383209
0,163.654099304531,-3.24166157548907,4.82304265447955
0,171.766315354175,-1.31621299036785,1.10226031441215
0,197.060986947422,-0.9958427452434,-0.304061983583053
0,180.604920663372,-22.5516943255239,-4.52444403434986
0.00472822258878872,188.805420829182,1.85699644728111,1.9725072471763
0,173.724578417492,11.1068294810476,-0.10219944999653
0,188.174236453226,7.52732823861635,-3.27003662349826
0,177.814045199971,-1.84967982899654,6.95444897712146
0,173.634423515547,1.22318577133801,6.5145473608233
0.00318091140908376,188.675960426701,16.9209499004022,0.679360068489306
0,187.524620340876,14.080524539822,4.49094678709135
0,192.605988636207,6.69678053467706,-10.0019842244951
0,174.979096708836,9.48641136387176,8.9643260796197
0,187.73288553605,1.43514566600828,-4.66898562356323
0,180.260831607522,-13.5232422234885,3.2297039526607
0,160.804050266303,10.5313358138426,7.53867759581741
0,180.820732332257,0.210297513552357,6.36846393384775
0,172.054838145894,5.77431213202902,7.40419125751918
0,163.610251733715,10.3242032071982,2.40402942715404
0,177.507161602124,16.1217587573564,7.85357383992759
0,173.508892143185,3.9736269603517,-4.58832566004097
0,148.001641274626,3.63765241901652,8.51900071241324
0.00155831358506127,180.853678174434,12.3728940877433,7.7745869124011
0,166.87974690289,-12.0667103721352,-0.325928616839709
0,187.524146628025,2.8985795503165,-9.42061521965718
0,182.018448146254,-10.1579504205205,4.21844120180628
0,180.468460963521,1.57623255889028,-0.487380390266875
0,185.207333600775,-0.582625553112343,5.78972634492198
0,186.986545872432,-4.74861100265146,-5.28367332945701
0,180.264058934648,13.2063849623445,4.10949182758772
0,179.389733204802,-9.45097080091367,-6.26608135851101
0,197.654498485583,-2.46127102997277,-8.58045745414771
0,194.068763256442,-2.71935278123952,-5.27581992005893
0,196.382004438129,5.10476150887189,5.00914585709744
0.0209608885634564,187.414822821558,0.253233927800661,-8.8018637082214
0,166.14640647722,14.4491226547164,9.95683565524339
0,172.976716286368,-0.479556380118485,-10.2945741268214
0,181.025457347166,-4.36820859918437,3.09823927785451
0,185.069255170914,-13.4438529240365,-6.28269894053239
0,195.363262152466,9.62518133414478,1.34604729403277
0,173.084602488326,15.3317650374722,5.47405895186253
0,183.454824041232,5.05479384746388,-10.5206587900716
0,182.283609548056,5.07061383259099,8.97353573350243
0,183.640049565912,1.00652806816722,-11.7510058515143
0,171.185784054784,17.6834448425928,-1.74680245369945
0,172.478822547284,-7.74218192340131,2.33047237780184
0,174.24376770248,1.25102840076599,10.3992034935546
0,168.070934599145,5.75556881034338,-9.27294655861872
0,160.599287253037,15.5665277536318,7.78843280124219
0,182.263840269493,6.0668597367538,4.80158774554344
0,189.186329026405,6.73311108050885,4.03582060303707
0,182.429407977458,1.56652301138723,10.6706320514654
0,184.330801432997,-3.66053626284903,-7.7751056295565
0,179.926406800482,-3.65899468360432,8.82368491909304
0,173.472259193762,2.98137159274716,3.52518982580165
0,172.748650147333,0.253205600347079,2.23645135083012
0,171.248775197883,-5.34957713073553,6.88252289638632
0,170.728967806287,12.4603051916561,0.886514657776987
0,186.695551920893,-6.28570049408664,-1.97483412703704
0,204.125851748377,4.04024773818218,1.2603526867366
0,191.685251713057,10.4065385618227,-8.62555821869555
0,180.704356030721,-13.5118163104829,-3.73356906428724
0,184.884617354156,-3.83659569693293,6.87604843153307
0,178.337500433844,-7.25338589147838,-6.84304559182023
0,174.478773608125,0.138335354168827,-1.39405641225832
0,182.638920785356,-12.1729695319422,-0.111536826081093
0,187.109231167851,1.42678727675146,1.38602129847706
0,159.824537484462,-1.69658987111035,7.7598827950425
0.00357359451677859,178.516095245219,-1.46139591565366,0.942757757747776
0,173.370599655913,4.13563508532594,17.1746992081328
0,174.534543796772,-16.1441241549202,0.51639298564514
0,180.240492353603,7.11418615384984,11.519545469654
0,168.363847467715,11.6834202716493,4.9605837489796
0,176.213955916852,-12.425249846938,3.92332733777597
0,166.247563170144,4.7162547881053,8.92740402602978
0,161.505587333731,6.22961060467894,-1.49225735977921
0,184.68921840268,-3.74511109616537,-8.41190273887427
0,189.073392842794,-13.6657797160202,-0.435373238785715
0,177.124035567461,9.84824956115092,6.19327877244443
0,172.041527321418,5.77549764489825,-1.81434911740857
0.00463526502052689,194.541597079049,-1.77480291855566,0.649691611820278
0,174.571666925001,-9.22561184691074,2.81708334586771
0,169.804072596263,-1.61973773630721,-0.285391895319534
0,185.004440106676,-2.69539175448932,-2.51961077340493
0,180.754883712707,-12.0772820296285,0.0997841457587488
0,172.980897372256,-16.8149341675701,11.3945188025534
0,174.890427542651,4.07610773274475,-3.66849693967947
0,190.836339284409,25.6747967076617,13.4502078326008
0,202.08072697406,1.377910183034,-7.94697346512122
0,193.472638697928,-1.09078958511515,4.05096775687147
0,174.178675250235,9.41232172199567,3.87182289021029
0,162.290244540601,2.01235919117551,5.85354205236947
0,181.96765574238,-3.22276285017109,-3.11813265469768
0,189.194463208038,9.55871663654499,-6.97593847297359
0,181.494278543268,-0.531130963844375,12.4004576209704
0,182.652885181573,2.19471604337316,-14.6898078898022
0,174.726495030651,6.99707614757918,6.67482682556293
0,185.217717285146,2.47860512346204,0.217889516023799
0,189.970257931432,-6.50327190993194,-5.78625560071677
0,174.358727931909,1.39401873488348,11.0224922067307
0,169.801811694018,-4.64737710546473,4.79210553508595
0,194.3033448471,-2.06404300842713,-6.57430413126828
0,175.737232329095,-8.22690720320759,-5.97684141707062
0.0014531781802927,184.6463537227,3.59205819286193,0.232873570692727
0,179.833727541017,-2.32318921340937,7.48252004162701
0.00366501113469675,180.072830936164,8.94228388115128,-1.39241897220069
0,168.966574874073,3.83780567248143,2.62744896285562
0,173.888415933599,3.63905660179303,5.34824120646604
0,172.218161417569,-11.0339495425964,8.4016032248225
0,172.806641973256,-4.8106237573246,11.5546056829116
0,179.800190191082,0.868542211680028,3.79946233623586
0,165.871047582996,6.7944201432119,14.7425599006141
0,173.703200541813,3.23922631125208,11.2629510745207
0.00292736959935681,172.216386894295,8.11004721919956,-5.01169743687818
0,181.177104990331,-2.04277052252802,3.08811052139359
0,188.011706080602,-6.42862397175237,1.23315054361312
0,175.574905880986,2.39614730206233,7.44294065605796
0.00258351924288231,171.649851656418,0.555926103390468,0.274129573157404
0,174.221956645531,2.28139404122308,6.43512067652945
0,163.069613642782,-2.9457309199517,7.80458671424886
0,180.023681327927,-5.01017137239234,2.74289430464355
0,191.768223658907,-3.84158493069107,-1.53336953329827
0,176.590133318622,8.26257273820933,2.60014094384117
0,166.783846649359,19.4468328171999,-1.07563357427438
0,180.749239690073,-6.96982641250302,-7.81508700113018
0,160.702619985208,-2.09531585419024,8.28623095070865
0,170.642455680171,-7.71834322860139,4.93882780943945
0,187.013433509883,-4.25806530966041,-6.40841452576268
0.0016783450090061,175.189535410033,3.56537971212273,2.86095825768895
0,187.427259683822,-5.02820747563277,-1.46296545807733
0,178.561293024323,-9.65783286717217,2.40558969711893
0,177.897972171195,-1.38180987822377,-1.32867713356859
0,179.103795567975,0.574937070437445,8.65182654229904
0,167.126740023573,-5.160942020403,7.39556838139076
0,178.705206735215,-5.3687636268142,2.1849646902558
0,168.796047113901,-2.06777401169194,0.833923145494304
0.00142793585131782,181.516731772451,-3.08824293676206,-0.671066924588536
0,181.739478141498,7.22296690046356,2.31745684212102
0,179.114908820801,-10.7354954151775,11.1666552422596
0,185.481533545109,5.12368672913804,-0.948815596343997
0,177.863610256911,-8.47429965297906,8.32963289183404
0.00865402818990292,170.081352940741,-6.49880450048652,7.8402692099756
0,172.116618408015,-8.0314126423238,6.87097770911077
0,171.509071543371,2.137847801161,1.18781478792358
0,188.651023371579,-10.2510239921035,4.62711204760545
0,176.752087382831,5.75586160982544,7.9331031544194
0,181.167992984309,8.78996218739442,3.67424340697292
0,170.073572143829,-2.79444711105582,1.12600942486932
0,175.855623810166,-19.6584907115164,11.0931402958477
0,183.570282049138,-4.13255626628106,-2.48789474211646
0,172.518236976444,17.1024751767386,1.74450145248867
0,183.25235486212,-9.89288464791674,8.92948233825249
0,189.228189283147,1.66831522683288,-1.6471480614451
0,175.775281350624,-22.492735520577,-9.89371404122268
0,168.762752953451,4.16034555328887,9.43196477476635
0,183.833453603643,6.36178672203156,-3.62244659965225
0.00200898757507932,166.406036584847,17.8175048274504,9.58535559256084
0,183.070878508668,-10.3340570519778,-2.51655781692997
0,184.406667686078,-11.9523004064137,-2.87437131159882
0.00292868664667993,172.160237988689,-1.13203341252031,6.9093026937084
0,177.134488915486,3.45079291055759,-0.503691145450452
0,184.612278062706,7.46758390793299,-1.29917922490883
0,173.622809951019,-0.765619297726906,1.89797254212167
0,170.133655146002,11.7168531854752,8.39612894797381
0,182.916121333285,7.80239521837824,-12.2356297293899
0,183.281607263991,-0.429764871771179,-2.56517267869137
0,189.395436518494,-3.56277785873444,-2.60019197197339
0,182.792729268425,-4.59518611250204,-0.876892403086243
0.00385753389813807,178.112585625221,20.0987881242431,9.92656864776138
0,163.61343852926,-5.32664618972063,9.93532916898006
0,183.618239775576,12.3094442332273,-10.4790863313027
0,183.959579016987,8.75077857846305,-1.53930787064865
0,183.187519532091,8.23230716556111,1.67256059080082
