time, U, V, W
0.624,0.6195607,-0.002125893,-0.115002066
0.6305,0.6120924,-0.00110814685,-0.113369711
0.637,0.604425132,0.000111242349,-0.111468472
0.6435,0.5967562,0.00166077667,-0.109555684
0.65,0.5893812,0.00362940133,-0.10776528
0.6565,0.582618356,0.00603293534,-0.106324285
0.663,0.5763105,0.008629579,-0.104771182
0.6695,0.570190966,0.0112196794,-0.102809027
0.676,0.5640226,0.0136605315,-0.100250587
0.6825,0.557678759,0.0158821642,-0.09695717
0.689,0.55105114,0.0178444032,-0.09322646
0.6955,0.544009447,0.019544838,-0.08926453
0.702,0.53649,0.0210394841,-0.08510084
0.7085,0.528463,0.0224056169,-0.0806732848
0.715,0.5199573,0.0237549115,-0.07595204
0.7215,0.511016965,0.0251672342,-0.07103423
0.728,0.501639247,0.0266513824,-0.065976344
0.7345,0.491918564,0.0281581972,-0.060780637
0.741,0.4820475,0.0295356866,-0.05541058
0.7475,0.47195515,0.0306432284,-0.04983499
0.754,0.46163553,0.0313945226,-0.0440990664
0.7605,0.451100677,0.031789273,-0.03826584
0.767,0.4404089,0.031996537,-0.03240548
0.7735,0.4299373,0.0319016,-0.026675811
0.78,0.419839054,0.0314638652,-0.0212054737
0.7865,0.410174,0.0306688473,-0.0160811022
0.793,0.4009347,0.0294869468,-0.01124903
0.7995,0.392200977,0.0281612538,-0.00675515
0.806,0.3840424,0.02680114,-0.002699873
0.8125,0.376449436,0.0254413281,0.000793934334
0.819,0.369348019,0.0240883119,0.003559757
0.8255,0.36264196,0.0227151122,0.00571175152
0.832,0.356296062,0.0213215277,0.00740466267
0.8385,0.350288182,0.019904498,0.008723024
0.845,0.344563752,0.0184385087,0.009704028
0.8515,0.339035064,0.0169072971,0.01040236
0.858,0.33366245,0.0153387859,0.0109560359
0.8645,0.328440845,0.0137719791,0.0114877541
0.871,0.323365748,0.012251487,0.01207626
0.8775,0.31839937,0.0108041335,0.0127317421
0.884,0.313553452,0.009410979,0.0134287383
0.8905,0.3088783,0.00807841,0.0141731575
0.897,0.3044647,0.00680641551,0.014961319
0.9035,0.3004437,0.005553176,0.0157762617
0.91,0.2968027,0.00435928255,0.0165323876
0.9165,0.293555,0.00324025378,0.0171973966
0.923,0.29072243,0.00222430821,0.01776242
0.9295,0.288386464,0.00137402769,0.0182291847
0.936,0.2865828,0.000682765036,0.0186073557
0.9425,0.285347879,0.000151391636,0.018910937
0.949,0.284715354,-0.000221647977,0.0191645678
0.9555,0.284629017,-0.00045142317,0.0194005743
0.962,0.285223782,-0.0005307257,0.0196456555
0.9685,0.286636233,-0.000457749527,0.0199081153
0.975,0.288941443,-0.000245951029,0.0201815069
0.9815,0.2921912,8.12305952e-05,0.02044067
0.988,0.2963464,0.000461699878,0.02066312
0.9945,0.301299363,0.0008143937,0.02081741
1.001,0.306929648,0.00107307418,0.0208565649
1.0075,0.3131335,0.0011867003,0.0207329784
1.014,0.3197988,0.00112676027,0.0204090588
1.0205,0.326682955,0.0009077268,0.0199142527
1.027,0.333594322,0.000572520832,0.019312989
1.0335,0.3403708,0.000189542872,0.0187030919
1.04,0.346913785,-0.0001519203,0.0182215087
1.0465,0.3532002,-0.0004378233,0.0178908426
1.053,0.359183133,-0.000680025667,0.01772548
1.0595,0.3647928,-0.000913718832,0.0177071188
1.066,0.369904,-0.00118902477,0.01775892
1.0725,0.374478817,-0.00150949624,0.0178819224
1.079,0.378513753,-0.00187789369,0.01806119
1.0855,0.382031262,-0.00229230756,0.0182822365
1.092,0.385064662,-0.002757713,0.0185616612
1.0985,0.387664378,-0.003248018,0.0188264
1.105,0.3898668,-0.00372948218,0.0189975239
1.1115,0.391693681,-0.00416973,0.0190153942
1.118,0.393144,-0.00452541746,0.01882302
1.1245,0.394226819,-0.00476731174,0.0184269175
1.131,0.394976139,-0.004884826,0.0178503972
1.1375,0.395420462,-0.0048681153,0.017091807
1.144,0.395577729,-0.00471974,0.0161285289
1.1505,0.395441175,-0.00444425829,0.0149236312
1.157,0.39501065,-0.00403013639,0.013509661
1.1635,0.394307435,-0.00347879925,0.0119328983
1.17,0.393370718,-0.0028003864,0.0102642737
1.1765,0.392257154,-0.002014314,0.008613177
1.183,0.39097333,-0.00116446835,0.006934826
1.1895,0.3895331,-0.0002780888,0.00522066746
1.196,0.3879471,0.0006248936,0.00346260332
1.2025,0.386222184,0.00153094414,0.00160397193
1.209,0.3843887,0.00243761484,-0.000215485343
1.2155,0.382474363,0.00333827874,-0.0019154466
1.222,0.380507022,0.004221073,-0.00343825482
1.2285,0.378507823,0.005066134,-0.004748128
1.235,0.376496226,0.005835,-0.005886029
1.2415,0.374501228,0.00649794051,-0.006871168
1.248,0.372558147,0.00703628268,-0.00770571036
1.2545,0.370712668,0.00743857445,-0.008364515
1.261,0.369005948,0.007698467,-0.008861027
1.2675,0.36745584,0.00781174749,-0.009255584
1.274,0.366071045,0.00778424274,-0.009594835
1.2805,0.3648422,0.007630627,-0.009910363
1.287,0.36377275,0.00737883151,-0.0101835877
1.2935,0.362935424,0.0070688976,-0.010377964
1.3,0.3624012,0.00672527263,-0.0104874074
1.3065,0.3622391,0.006356914,-0.0105219427
1.313,0.362487853,0.00595472148,-0.0105022294
1.3195,0.3631524,0.005496443,-0.0103760958
1.326,0.3642336,0.004966031,-0.0100944154
1.3325,0.365713239,0.004359952,-0.009620351
1.339,0.36758557,0.003677646,-0.008934995
1.3455,0.369750142,0.00297445431,-0.008067702
1.352,0.372168154,0.00232740212,-0.00704189437
1.3585,0.374846339,0.00180761493,-0.00588681363
1.365,0.377839446,0.00147040468,-0.00462943735
1.3715,0.381215632,0.00125052151,-0.003293186
1.378,0.3849792,0.00105956593,-0.0019116702
1.3845,0.389082044,0.0008261055,-0.0005251435
1.391,0.393415123,0.0005029217,0.0008198297
1.3975,0.397936553,9.27799556e-05,0.00210226513
1.404,0.402674377,-0.000387749082,0.003317683
1.4105,0.407638818,-0.000922990264,0.004454385
1.417,0.4128359,-0.00150206918,0.00548896
1.4235,0.418226451,-0.00211358559,0.00640971959
1.43,0.4237486,-0.002718635,0.00725606643
1.4365,0.429388165,-0.00327970157,0.008067513
1.443,0.435145855,-0.00375959813,0.00887072552
1.4495,0.44102475,-0.004134244,0.009660056
1.456,0.447012544,-0.00442883838,0.0103954012
1.4625,0.453078151,-0.0046465965,0.0110629043
1.469,0.4591773,-0.004785163,0.0116636408
1.4755,0.465245336,-0.004838423,0.0122240176
1.482,0.471191823,-0.00481293071,0.012769077
1.4885,0.476934731,-0.004732009,0.013359284
1.495,0.4824154,-0.004621854,0.0140873874
1.5015,0.487609565,-0.00451590866,0.0150693581
1.508,0.492522627,-0.00443548476,0.016460197
1.5145,0.497179925,-0.004408827,0.018379515
1.521,0.5016369,-0.00446360232,0.0208860263
1.5275,0.5059761,-0.004613514,0.02396049
1.534,0.5103359,-0.004861145,0.0275098383
1.5405,0.514876962,-0.00518510863,0.03135986
1.547,0.5197397,-0.005546329,0.0352471
1.5535,0.5250354,-0.00590402726,0.0388329737
1.56,0.530808449,-0.006235164,0.04176608
1.5665,0.536982238,-0.00653305557,0.0438643247
1.573,0.5434059,-0.00678581651,0.04509773
1.5795,0.549862564,-0.006965192,0.0455514751
1.586,0.55610764,-0.00702709239,0.0453556553
1.5925,0.5619906,-0.006973384,0.0445714444
1.599,0.56740576,-0.006815194,0.04323536
1.6055,0.5722986,-0.00657043466,0.0413663052
1.612,0.5766264,-0.00626121741,0.0389576443
1.6185,0.580492437,-0.005874387,0.0361137763
1.625,0.5840557,-0.00546743255,0.0329753421
1.6315,0.587488651,-0.00513573224,0.0296689551
1.638,0.590938866,-0.005001532,0.0262749642
1.6445,0.594336152,-0.005103708,0.02253447
1.651,0.597589,-0.005364853,0.018245643
1.6575,0.600632966,-0.005650214,0.013386447
1.664,0.6034548,-0.00581353949,0.008139643
1.6705,0.6059571,-0.00581531,0.003002481
1.677,0.607896149,-0.005720875,-0.00150628109
1.6835,0.6089749,-0.00562436134,-0.00496237632
1.69,0.608895957,-0.00560877472,-0.007029404
1.6965,0.607475638,-0.005706506,-0.00761606
1.703,0.604691863,-0.005895394,-0.00696537737
1.7095,0.600656569,-0.00612309668,-0.005426331
1.716,0.595609844,-0.0063274675,-0.00342019228
1.7225,0.5899132,-0.00644636,-0.00131806557
1.729,0.5840612,-0.00645060651,0.00071255595
1.7355,0.5784005,-0.006349158,0.00250381837
1.742,0.5731386,-0.00618144358,0.003940562
1.7485,0.568331838,-0.00603558728,0.004942071
1.755,0.563891649,-0.00590672251,0.00553825125
1.7615,0.559792638,-0.00578865269,0.005786073
1.768,0.556025743,-0.00566622,0.005748295
1.7745,0.552647352,-0.00550244749,0.005505823
1.781,0.549579442,-0.005349913,0.005076073
1.7875,0.54671824,-0.005231525,0.00449042674
1.794,0.5439731,-0.00514805969,0.00377979875
1.8005,0.541240454,-0.00510869,0.00293594529
1.807,0.538566649,-0.00510649057,0.00198559929
1.8135,0.536007464,-0.005136172,0.0009745229
1.82,0.5335617,-0.005190152,-6.2469815e-05
1.8265,0.531212866,-0.005224279,-0.00107115041
1.833,0.5289228,-0.005208564,-0.002043943
1.8395,0.5266696,-0.00517973071,-0.00303564453
1.846,0.524459839,-0.005166203,-0.004070626
1.8525,0.5222799,-0.00520373,-0.005171147
1.859,0.5200912,-0.005306866,-0.006325211
1.8655,0.517906666,-0.00541140651,-0.00745914038
1.872,0.5157358,-0.005501779,-0.008547984
1.8785,0.5135908,-0.00557378,-0.009600032
1.885,0.5115117,-0.00560099026,-0.0106886439
1.8915,0.5094779,-0.00561200269,-0.0118166422
1.898,0.5074955,-0.00560927344,-0.0129604191
1.9045,0.5055474,-0.00560373953,-0.0140833259
1.911,0.5035397,-0.00564896,-0.015127196
1.9175,0.5014926,-0.00570332864,-0.016151689
1.924,0.499426752,-0.00574351428,-0.01718202
1.9305,0.497355282,-0.005757047,-0.0182146858
1.937,0.495315015,-0.00568830874,-0.0192349665
1.9435,0.493266046,-0.00554305036,-0.0202048384
1.95,0.4911608,-0.0053476505,-0.02110324
1.9565,0.4889678,-0.005122056,-0.0219227672
1.963,0.486666054,-0.004935731,-0.02267601
1.9695,0.484297752,-0.00480585033,-0.0233842563
1.976,0.481902957,-0.004666389,-0.0240415949
1.9825,0.4794781,-0.004496506,-0.0246340651
1.989,0.476962566,-0.00424903259,-0.02513836
1.9955,0.474297971,-0.00386706553,-0.0255575757
2.002,0.4715895,-0.003439911,-0.0259474833
2.0085,0.4688974,-0.00299883727,-0.02632867
2.015,0.4662351,-0.00258737872,-0.0266925991
2.0215,0.463525474,-0.00230438,-0.0269773826
2.028,0.4606981,-0.00203400524,-0.0271776747
2.0345,0.457789361,-0.00174472807,-0.0273118485
2.041,0.45487228,-0.00141518889,-0.0274152979
2.0475,0.452049822,-0.0009999191,-0.0275901426
2.054,0.4492597,-0.0005712337,-0.027784314
2.0605,0.4464664,-0.000152689085,-0.02795102
2.067,0.443671644,0.000244953233,-0.02803967
2.0735,0.440918773,0.0005844078,-0.02793976
2.08,0.438231349,0.0008668654,-0.0277075954
2.0865,0.435579538,0.001111151,-0.027430959
2.093,0.432930082,0.00134072907,-0.0271572713
2.0995,0.430248,0.00161442044,-0.0269009732
2.106,0.427534938,0.00194529584,-0.0265462771
2.1125,0.424806058,0.0022777454,-0.025996143
2.119,0.4220508,0.00257722987,-0.0252432376
2.1255,0.4192563,0.00279539451,-0.0243739579
2.132,0.416396856,0.00290047866,-0.0235466212
2.1385,0.4134346,0.00296342466,-0.0227270629
2.145,0.41034174,0.0030129794,-0.0218866561
2.1515,0.407110035,0.00307737663,-0.0209536552
2.158,0.403779924,0.00319977524,-0.0197186284
2.1645,0.400329232,0.00330147,-0.01835074
2.171,0.3967424,0.00336384261,-0.0169075914
2.1775,0.392994076,0.00338028953,-0.0154661732
2.184,0.3889975,0.003331522,-0.0143240625
2.1905,0.38482964,0.00326148933,-0.0132985273
2.197,0.380537271,0.00319068274,-0.0123115722
2.2035,0.376162738,0.00314132869,-0.0112970211
2.21,0.3717773,0.00315553555,-0.0100202169
2.2165,0.3673473,0.00324967364,-0.008646264
2.223,0.36285758,0.00342987687,-0.00736381
2.2295,0.358332962,0.00369797181,-0.006274396
2.236,0.353834152,0.00403526053,-0.00554072671
2.2425,0.349467933,0.004421658,-0.005120277
2.249,0.345302969,0.0048451703,-0.00486490643
2.2555,0.34136647,0.00528824143,-0.00474206638
2.262,0.337625325,0.00575504638,-0.00470076967
2.2685,0.334017277,0.006262413,-0.00470173731
2.275,0.330607921,0.006770604,-0.00480101164
2.2815,0.327442467,0.007249471,-0.004984189
2.288,0.324583054,0.00765832327,-0.00524346624
2.2945,0.322125882,0.007935983,-0.00556791062
2.301,0.319928646,0.008123014,-0.00582703669
2.3075,0.317926943,0.008229844,-0.005947779
2.314,0.316064119,0.008266996,-0.00589281134
2.3205,0.314231366,0.008257328,-0.00570012
2.327,0.31248492,0.008155184,-0.005333334
2.3335,0.310817242,0.00795033947,-0.004740263
2.34,0.3092173,0.00764783472,-0.00387673359
2.3465,0.307672828,0.0072620986,-0.002695335
2.353,0.306106955,0.0068132,-0.00127100572
2.3595,0.3044722,0.00631203828,0.000323789078
2.366,0.30275774,0.00576647371,0.00203718129
2.3725,0.301032424,0.005177927,0.00381682045
2.379,0.299342364,0.004557338,0.005622687
2.3855,0.2976429,0.00393045,0.007393086
2.392,0.295894265,0.0033239685,0.009042015
2.3985,0.294031084,0.002763807,0.0104704415
2.405,0.292055041,0.002262578,0.0115800574
2.4115,0.290109,0.00183333922,0.0123064118
2.418,0.288276345,0.00151198008,0.0125974575
2.4245,0.286620438,0.00134723086,0.01242465
2.431,0.28516382,0.00138601125,0.0117968693
2.4375,0.283898681,0.001640926,0.0107263708
2.444,0.282837242,0.00209889049,0.009262785
2.4505,0.2819865,0.00273116259,0.00747147854
2.457,0.281399161,0.00350758922,0.005411309
2.4635,0.280944,0.00435077772,0.00320167979
2.47,0.280494839,0.005194727,0.0009345178
2.4765,0.279928416,0.005986657,-0.00132155372
2.483,0.279118836,0.00669660838,-0.00353328744
2.4895,0.278096616,0.007317802,-0.005694248
2.496,0.2768826,0.007837285,-0.007785979
2.5025,0.275478274,0.008243776,-0.009789351
2.509,0.2738811,0.008525536,-0.0116819674
2.5155,0.2721194,0.008700356,-0.0134827252
2.522,0.2702632,0.008795044,-0.0152253248
2.5285,0.2683763,0.008823466,-0.0169228259
2.535,0.266511858,0.008799175,-0.0185770635
2.5415,0.264698356,0.008734943,-0.0201852135
2.548,0.262950361,0.008635594,-0.0217431765
2.5545,0.261300862,0.008507917,-0.0232394114
2.561,0.2597748,0.008349799,-0.0246474445
2.5675,0.258377373,0.008153333,-0.0259328987
2.574,0.257142,0.007940196,-0.0270727351
2.5805,0.256088078,0.00772615569,-0.0280487649
2.587,0.255225,0.00751910359,-0.0288384948
2.5935,0.254540116,0.00730720069,-0.0293968879
2.6,0.2539741,0.00707809534,-0.02972609
2.6065,0.253497452,0.00683594029,-0.0298376866
2.613,0.2531003,0.00659702,-0.0297489353
2.6195,0.2528023,0.006387037,-0.0294703152
2.626,0.2525559,0.00620219437,-0.02898192
2.6325,0.252304077,0.00603982853,-0.0282832552
2.639,0.252012372,0.0059060175,-0.0273928531
2.6455,0.2516602,0.005807799,-0.02635861
2.652,0.2512339,0.00574738,-0.0251901448
2.6585,0.250707448,0.00572346523,-0.023861289
2.665,0.250060678,0.005739129,-0.02236213
2.6715,0.249323651,0.00580408145,-0.0207005739
2.678,0.24852556,0.00591164641,-0.0189109147
2.6845,0.247606874,0.006035438,-0.017017141
2.691,0.24653779,0.00615887437,-0.0150294323
2.6975,0.245326087,0.006291137,-0.0129702017
2.704,0.2440445,0.006470223,-0.01088737
2.7105,0.242740482,0.006663943,-0.008810614
2.717,0.2414058,0.00684468541,-0.006752504
2.7235,0.240025833,0.00699457573,-0.004716931
2.73,0.238584235,0.007096421,-0.00270413654
2.7365,0.23716031,0.0071898615,-0.000741928
2.743,0.235764265,0.00727094337,0.00118379225
2.7495,0.2343857,0.00733465236,0.00310633075
2.756,0.233067855,0.00740387058,0.005070337
2.7625,0.231823072,0.007489321,0.00709486846
2.769,0.230641186,0.00758391526,0.009195147
2.7755,0.229486972,0.00766839273,0.0113896653
2.782,0.228286892,0.00771870557,0.0136797866
2.7885,0.2270939,0.007755938,0.01607915
2.795,0.226000533,0.00780793233,0.0186071955
2.8015,0.225045383,0.007879149,0.0212725382
2.808,0.224221766,0.007966686,0.0240850523
2.8145,0.223511443,0.008067111,0.0270254053
2.821,0.222971588,0.008174264,0.0300482847
2.8275,0.222682029,0.00828393,0.0331237
2.834,0.222714916,0.008373419,0.0362281874
2.8405,0.223105013,0.008402801,0.0393447876
2.847,0.223930433,0.008399766,0.0424378328
2.8535,0.225287691,0.00837359,0.04547155
2.86,0.227288067,0.008330487,0.0484052151
2.8665,0.230065092,0.008291484,0.0511871874
2.873,0.233619124,0.008190283,0.0537774675
2.8795,0.237958178,0.007999161,0.0561437756
2.886,0.243084252,0.007702837,0.0582617745
2.8925,0.249021769,0.0072839,0.0601079836
2.899,0.255710781,0.006745558,0.061621
2.9055,0.2630306,0.00607097149,0.06275273
2.912,0.27084583,0.00524467463,0.06348224
2.9185,0.279071242,0.004291414,0.06385084
2.925,0.28760314,0.00321121048,0.0638635755
2.9315,0.2962636,0.0019966492,0.0634789541
2.938,0.304881543,0.000667960267,0.0626835451
2.9445,0.313306451,-0.0007504651,0.06149116
2.951,0.321532726,-0.00219571614,0.060009636
2.9575,0.329657733,-0.003596218,0.058368668
2.964,0.337710649,-0.00493290648,0.0566257723
2.9705,0.345745951,-0.006193959,0.0548174456
2.977,0.3538488,-0.00735923462,0.052954942
2.9835,0.361965865,-0.00827636,0.0509889647
2.99,0.370180666,-0.008638777,0.04894912
2.9965,0.378773034,-0.00811579451,0.0470207557
3.003,0.388232917,-0.006438777,0.04559099
3.0095,0.399325162,-0.00420513,0.045008488
3.016,0.412351757,-0.00231337571,0.0451385826
3.0225,0.42716825,-0.00165821461,0.0453483
3.029,0.443277478,-0.0028389683,0.0447086245
3.0355,0.46005556,-0.00545256771,0.0420873575
3.042,0.4770373,-0.008869943,0.03655547
3.0485,0.4938397,-0.0124784308,0.02752982
3.055,0.510083437,-0.01582835,0.0147701381
3.0615,0.5253451,-0.018596787,-0.000813356135
3.068,0.539135,-0.0204330236,-0.0175295677
3.0745,0.550914764,-0.0210359041,-0.0335636064
3.081,0.560138762,-0.0202173833,-0.0472915843
3.0875,0.5663421,-0.0180142522,-0.0578137338
3.094,0.5692369,-0.0146658774,-0.0648550242
3.1005,0.5687093,-0.0104843974,-0.06835816
3.107,0.5648737,-0.005822275,-0.0684285238
3.1135,0.558077455,-0.00104960054,-0.06529577
3.12,0.548712969,0.00348560978,-0.05954694
3.1265,0.53726697,0.00753490441,-0.05179152
3.133,0.5242043,0.0109327678,-0.0426634662
3.1395,0.5098574,0.013595135,-0.0328056328
3.146,0.494851321,0.0155110415,-0.0226236451
3.1525,0.4796761,0.0167201888,-0.0124488343
3.159,0.464754134,0.0173136,-0.002543053
3.1655,0.450445354,0.0173782315,0.006825519
3.172,0.4369625,0.0171238855,0.0153055191
3.1785,0.424607873,0.0167261083,0.0226565227
3.185,0.413704634,0.01629579,0.0287941433
3.1915,0.4045239,0.01583758,0.03380855
3.198,0.397051752,0.015235221,0.0379363745
3.2045,0.391160876,0.0144487172,0.0414177068
3.211,0.386754274,0.0135282846,0.04450713
3.2175,0.383844674,0.012579103,0.0474462733
3.224,0.382356226,0.0115484484,0.0504352041
3.2305,0.381953865,0.0102816662,0.0536659434
3.237,0.382305771,0.00873829052,0.05733522
3.2435,0.3831886,0.007026052,0.0616921745
3.25,0.384552538,0.005312373,0.06693862
3.2565,0.386139482,0.00361228315,0.0729483962
3.263,0.387700558,0.00207583886,0.07952707
3.2695,0.3891908,0.0009893852,0.08643623
3.276,0.3909862,0.0007756328,0.0935125053
3.2825,0.393769473,0.001280528,0.100360721
3.289,0.397797942,0.002094802,0.1065466
3.2955,0.403006256,0.00277802348,0.111717984
3.302,0.40908882,0.003175562,0.115795955
3.3085,0.4164103,0.003320762,0.1187749
3.315,0.425194,0.00296802633,0.120340623
3.3215,0.435406238,0.00179191527,0.1200213
3.328,0.446522385,-0.000423586054,0.1173316
3.3345,0.4586717,-0.003026435,0.112880029
3.341,0.4727664,-0.00546337664,0.107391283
3.3475,0.489757419,-0.00769699458,0.101126112
3.354,0.5104336,-0.0103927273,0.093506664
3.3605,0.5343149,-0.0140397828,0.08394151
3.367,0.5598166,-0.0181331672,0.07336135
3.3735,0.5852328,-0.022186514,0.063226454
3.38,0.608596146,-0.0257787369,0.05531361
3.3865,0.6280933,-0.0289927777,0.050438717
3.393,0.6430853,-0.0325018577,0.04731056
3.3995,0.653375864,-0.03633359,0.045199912
3.406,0.659373343,-0.04013246,0.04377704
3.4125,0.6618507,-0.0432006642,0.0432749
3.419,0.662354946,-0.0441929065,0.04450757
3.4255,0.66316855,-0.0423060544,0.0475043841
3.432,0.6664311,-0.03767281,0.0515790954
3.4385,0.6740821,-0.0316470861,0.0553611
3.445,0.6833037,-0.0269750636,0.0568659753
3.4515,0.691244364,-0.0250633042,0.0551830456
3.458,0.6960493,-0.0257106051,0.0506574847
3.4645,0.6971269,-0.0269793719,0.0450579822
3.471,0.698089361,-0.02673083,0.04008421
3.4775,0.7023334,-0.0243446138,0.03611343
3.484,0.7116864,-0.0204142239,0.0327372439
3.4905,0.7263217,-0.0167069864,0.0289814919
3.497,0.7434381,-0.0146099571,0.0245455522
3.5035,0.7598387,-0.0138748232,0.0195935
3.51,0.773902237,-0.0135438591,0.0140941646
3.5165,0.7859139,-0.0122609884,0.007928351
3.523,0.7976066,-0.009708852,0.00126512919
3.5295,0.8089041,-0.00747455237,-0.00473323464
3.536,0.818707764,-0.006794614,-0.009550913
3.5425,0.8255596,-0.008082111,-0.0134154018
3.549,0.828550935,-0.0104692169,-0.0173461586
3.5555,0.829483151,-0.0127909454,-0.0220978633
3.562,0.8295119,-0.0146571556,-0.0272967461
3.5685,0.8291965,-0.0161703769,-0.0321786478
3.575,0.8283283,-0.0176413152,-0.0360483825
3.5815,0.8268068,-0.0187585838,-0.0394534357
3.588,0.825088441,-0.01932137,-0.0425706431
3.5945,0.82363373,-0.0194058623,-0.0451988764
3.601,0.822575867,-0.019404009,-0.0467680432
3.6075,0.8213898,-0.0194718931,-0.0473006144
3.614,0.8198393,-0.0195395816,-0.04718984
3.6205,0.8178565,-0.0196209587,-0.046706304
3.627,0.81509,-0.01994316,-0.04579245
3.6335,0.810281456,-0.02095751,-0.04415153
3.64,0.8021684,-0.02277146,-0.04203512
3.6465,0.7904792,-0.0250325352,-0.04003512
3.653,0.7763822,-0.0271970369,-0.03892227
3.6595,0.7621413,-0.0287899151,-0.0389217027
3.666,0.7491234,-0.0295007341,-0.03912868
3.6725,0.7378862,-0.0293660946,-0.0389320441
3.679,0.728104353,-0.0286338441,-0.0380373858
3.6855,0.7190236,-0.0277733989,-0.0366978981
3.692,0.7102884,-0.0275593437,-0.0355006829
3.6985,0.701311648,-0.028171137,-0.0344907
3.705,0.6915061,-0.0292335153,-0.03349801
3.7115,0.679841042,-0.0296422429,-0.0319071822
3.718,0.6671028,-0.0281626061,-0.03019181
3.7245,0.6544497,-0.02414186,-0.0289976038
3.731,0.6433337,-0.01751875,-0.0291061364
3.7375,0.635623336,-0.009107203,-0.0319521576
3.744,0.6315508,0.000238657754,-0.037438754
3.7505,0.6308181,0.009644706,-0.0448080525
3.757,0.6328049,0.018181771,-0.05292394
3.7635,0.63613236,0.0255311839,-0.05946878
3.77,0.6397203,0.0309750531,-0.06341356
3.7765,0.6429289,0.0335830152,-0.06513671
3.783,0.645112753,0.0330298059,-0.064884
3.7895,0.646456838,0.0288383551,-0.06390012
3.796,0.647067666,0.0210910179,-0.06291918
3.8025,0.6455109,0.0115596578,-0.0601286069
3.809,0.6412169,0.00143511267,-0.0548572242
3.8155,0.6333642,-0.008182609,-0.0462095
3.822,0.620573759,-0.0164219458,-0.0328403264
3.8285,0.605009139,-0.0230557341,-0.01690372
3.835,0.5876295,-0.0277461261,0.0006654782
3.8415,0.569545,-0.0301557649,0.0189180821
3.848,0.5525241,-0.02908397,0.03658435
3.8545,0.536619246,-0.0255970154,0.05365358
3.861,0.522494435,-0.02032416,0.0697111338
3.8675,0.5108035,-0.014096573,0.0843045861
3.874,0.502525151,-0.008509934,0.0967659056
3.8805,0.497723818,-0.00381249236,0.106780812
3.887,0.496151865,-0.0001236978,0.114055976
3.8935,0.497383475,0.00249655382,0.11833176
3.9,0.5008718,0.004534443,0.119423211
3.9065,0.505983055,0.006122696,0.117344156
3.913,0.5119865,0.00700965,0.112409428
3.9195,0.518090367,0.007076908,0.105149731
3.926,0.523247361,0.00586949,0.09618706
3.9325,0.5265583,0.00330284471,0.0864075
3.939,0.5279488,0.0002918447,0.07685793
3.9455,0.52733463,-0.002713995,0.0682287961
3.952,0.5247799,-0.00523903454,0.061091885
3.9585,0.5204048,-0.006855381,0.05585652
3.965,0.514831543,-0.008209505,0.05171238
3.9715,0.5085079,-0.009372664,0.04833461
3.978,0.5018913,-0.0103473756,0.0454442278
3.9845,0.4959544,-0.01101709,0.0427856445
3.991,0.490157,-0.0115070213,0.0404221378
3.9975,0.4845033,-0.0120079676,0.0382503159
4.004,0.479037881,-0.0127084749,0.0362001881
4.0105,0.473713756,-0.0141860293,0.03393371
4.017,0.469012767,-0.0158576481,0.0319914073
4.0235,0.465160251,-0.0172348786,0.0308776647
4.03,0.462155372,-0.0179809872,0.03094348
4.0365,0.4598439,-0.0173281785,0.0327281244
4.043,0.457941651,-0.01558625,0.0359320045
4.0495,0.456299365,-0.0136198318,0.0397566
4.056,0.4548721,-0.0120735094,0.04346314
4.0625,0.453717828,-0.0119404253,0.046146594
4.069,0.4529224,-0.013849264,0.046935942
4.0755,0.4524655,-0.0171944983,0.0455454066
4.082,0.452329159,-0.0214474536,0.0419601873
4.0885,0.452426523,-0.0257723071,0.03638089
4.095,0.452575564,-0.029007718,0.029269658
4.1015,0.4525792,-0.03056992,0.0219884459
4.108,0.452228367,-0.030154217,0.0152612245
4.1145,0.451334536,-0.0278303511,0.009608032
4.121,0.449667215,-0.023791289,0.0059943446
4.1275,0.4471931,-0.0192643628,0.00315332273
4.134,0.443870664,-0.01489898,0.000679975143
4.1405,0.439722955,-0.0111620538,-0.00178117119
4.147,0.434814453,-0.008595691,-0.004862298
4.1535,0.429401815,-0.006816517,-0.008130449
4.16,0.423752,-0.00560793234,-0.0113630481
4.1665,0.418139249,-0.004791615,-0.0144363977
4.173,0.412944674,-0.004124631,-0.01714107
4.1795,0.40827617,-0.00347876851,-0.0195235312
4.186,0.404221654,-0.00281591737,-0.0217248555
4.1925,0.400959849,-0.00214142515,-0.0238493718
4.199,0.3986251,-0.00152097852,-0.0261267051
4.2055,0.397351235,-0.00108040078,-0.0286916345
4.212,0.397146374,-0.0008931755,-0.0313291959
4.2185,0.39776504,-0.0009660525,-0.03385768
4.225,0.3988223,-0.00125701062,-0.03598251
4.2315,0.399834543,-0.00170207187,-0.03740324
4.238,0.40017283,-0.002244779,-0.0384562165
4.2445,0.399359077,-0.002763328,-0.0393564776
4.251,0.397039235,-0.00311226072,-0.04033174
4.2575,0.3927831,-0.00311246235,-0.04166902
4.264,0.387013167,-0.002709372,-0.04309079
4.2705,0.380058229,-0.0019631004,-0.0444989949
4.277,0.372342646,-0.00100177689,-0.0457981266
4.2835,0.36448735,-1.61629869e-05,-0.04686472
4.29,0.356648356,0.0009071684,-0.0476975627
4.2965,0.348994851,0.00173314114,-0.0482462049
4.303,0.341692835,0.002456839,-0.0484554768
